run_id,scenario,window_start,window_end,throughput_mbps,pdr_percent,avg_delay_s,tx_packets,rx_packets,rx_bytes,udp_rx_in_window,udp_expected_in_window,udp_loss_percent,overhead_ratio,hello_count,olsr_control_bytes_with_hello,path_hops_internal,min_attacker_trust,avg_attacker_trust,blacklist_max_size,mac_tx_in_window,mac_drop_in_window,mac_tx_total,mac_drop_total
100001758,attack_only,120.000000,160.000000,0.000000,0.000000,0.000000,18,0,0,0,18,100.000000,0.000000,1000,265244,4,1.000000,1.000000,0,1689,0,6407,0
100001758,defense_vs_attack,220.000000,260.000000,0.001512,77.777778,0.021255,18,14,7560,14,18,22.222222,35.371429,1000,267408,4,1.000000,1.000000,0,1706,0,10543,0
100001758,baseline,320.000000,360.000000,0.001944,100.000000,0.016269,18,18,9720,18,18,0.000000,26.835391,1000,260840,4,1.000000,1.000000,0,1729,0,14689,0
100001758,defense_only,420.000000,460.000000,0.001944,100.000000,0.012311,18,18,9720,18,18,0.000000,26.469136,1000,257280,4,1.000000,1.000000,0,1669,0,18753,0
100001765,attack_only,120.000000,160.000000,0.001944,100.000000,0.021072,18,18,9720,18,18,0.000000,34.569136,1000,336012,4,1.000000,1.000000,0,1830,0,6808,0
100001765,defense_only,220.000000,260.000000,0.001944,100.000000,0.007889,18,18,9720,18,18,0.000000,34.204938,1000,332472,4,1.000000,1.000000,0,1829,0,11250,0
100001765,defense_vs_attack,320.000000,360.000000,0.001944,100.000000,0.017754,18,18,9720,18,18,0.000000,34.159671,1000,332032,4,1.000000,1.000000,0,1790,0,15653,0
100001765,baseline,420.000000,460.000000,0.001944,100.000000,0.009499,18,18,9720,18,18,0.000000,34.297942,1000,333376,4,1.000000,1.000000,0,1779,0,20064,0
100001770,defense_only,120.000000,160.000000,0.001944,100.000000,0.020536,18,18,9720,18,18,0.000000,28.644444,1000,278424,4,1.000000,1.000000,0,1775,0,6692,0
100001770,attack_only,220.000000,260.000000,0.001944,100.000000,0.007992,18,18,9720,18,18,0.000000,29.127572,1000,283120,4,1.000000,1.000000,0,1753,0,10980,0
100001770,defense_vs_attack,320.000000,360.000000,0.001944,100.000000,0.014800,18,18,9720,18,18,0.000000,29.213992,1000,283960,4,1.000000,1.000000,0,1790,0,15280,0
100001770,baseline,420.000000,460.000000,0.001944,100.000000,0.011557,18,18,9720,18,18,0.000000,28.656379,1000,278540,4,1.000000,1.000000,0,1771,0,19591,0
100001774,baseline,120.000000,160.000000,0.001944,100.000000,0.020091,18,18,9720,18,18,0.000000,25.966667,1000,252396,4,1.000000,1.000000,0,1613,0,6122,0
100001774,defense_vs_attack,220.000000,260.000000,0.001944,100.000000,0.007838,18,18,9720,18,18,0.000000,27.550206,1000,267788,4,1.000000,1.000000,0,1609,0,10110,0
100001774,attack_only,320.000000,360.000000,0.001944,100.000000,0.017526,18,18,9720,18,18,0.000000,27.709465,1000,269336,4,1.000000,1.000000,0,1600,0,14073,0
100001774,defense_only,420.000000,460.000000,0.001944,100.000000,0.009704,18,18,9720,18,18,0.000000,26.051029,1000,253216,4,1.000000,1.000000,0,1594,0,17989,0
100001772,baseline,120.000000,160.000000,0.001944,100.000000,0.025447,18,18,9720,18,18,0.000000,32.258025,1000,313548,5,1.000000,1.000000,0,1829,0,6945,0
100001772,defense_only,220.000000,260.000000,0.001944,100.000000,0.010232,18,18,9720,18,18,0.000000,32.114815,1000,312156,5,1.000000,1.000000,0,1838,0,11402,0
100001772,defense_vs_attack,320.000000,360.000000,0.001944,100.000000,0.024658,18,18,9720,18,18,0.000000,33.098765,1000,321720,5,1.000000,1.000000,0,1860,0,15926,0
100001772,attack_only,420.000000,460.000000,0.001944,100.000000,0.015698,18,18,9720,18,18,0.000000,32.882305,1000,319616,5,1.000000,1.000000,0,1813,0,20437,0
100001775,attack_only,120.000000,160.000000,0.000000,0.000000,0.000000,18,0,0,0,18,100.000000,0.000000,1000,322648,6,1.000000,1.000000,0,1740,0,6623,0
100001775,defense_vs_attack,220.000000,260.000000,0.000972,50.000000,0.036267,18,9,4860,9,18,50.000000,66.399177,1000,322700,6,1.000000,1.000000,0,1814,0,11000,0
100001775,baseline,320.000000,360.000000,0.001944,100.000000,0.019473,18,18,9720,18,18,0.000000,32.708230,1000,317924,6,1.000000,1.000000,0,1762,0,15270,0
100001775,defense_only,420.000000,460.000000,0.001944,100.000000,0.020126,18,18,9720,18,18,0.000000,32.768724,1000,318512,6,1.000000,1.000000,0,1783,0,19583,0
100001777,defense_vs_attack,120.000000,160.000000,0.001944,100.000000,0.020443,18,18,9720,18,18,0.000000,26.708230,1000,259604,4,1.000000,1.000000,0,1717,0,6453,0
100001777,defense_only,220.000000,260.000000,0.001944,100.000000,0.007853,18,18,9720,18,18,0.000000,26.137037,1000,254052,4,1.000000,1.000000,0,1637,0,10525,0
100001777,baseline,320.000000,360.000000,0.001944,100.000000,0.017174,18,18,9720,18,18,0.000000,25.956790,1000,252300,4,1.000000,1.000000,0,1662,0,14584,0
100001777,attack_only,420.000000,460.000000,0.001944,100.000000,0.009669,18,18,9720,18,18,0.000000,26.997942,1000,262420,4,1.000000,1.000000,0,1743,0,18793,0
100001779,defense_vs_attack,120.000000,160.000000,0.001944,100.000000,0.046672,18,18,9720,18,18,0.000000,29.675309,1000,288444,9,1.000000,1.000000,0,1828,0,6622,0
100001779,defense_only,220.000000,260.000000,0.001944,100.000000,0.026670,18,18,9720,18,18,0.000000,28.377366,1000,275828,9,1.000000,1.000000,0,1799,0,10900,0
100001779,attack_only,320.000000,360.000000,0.001944,100.000000,0.034823,18,18,9720,18,18,0.000000,30.097942,1000,292552,9,1.000000,1.000000,0,1814,0,15188,0
100001779,baseline,420.000000,460.000000,0.001944,100.000000,0.023977,18,18,9720,18,18,0.000000,28.378601,1000,275840,9,1.000000,1.000000,0,1765,0,19386,0
100001780,baseline,120.000000,160.000000,0.001944,100.000000,0.030431,18,18,9720,18,18,0.000000,23.253086,1000,226020,6,1.000000,1.000000,0,1594,0,5926,0
100001780,attack_only,220.000000,260.000000,0.001944,100.000000,0.012022,18,18,9720,18,18,0.000000,23.076543,1000,224304,6,1.000000,1.000000,0,1568,0,9652,0
100001780,defense_vs_attack,320.000000,360.000000,0.001944,100.000000,0.026357,18,18,9720,18,18,0.000000,23.502469,1000,228444,6,1.000000,1.000000,0,1600,0,13412,0
100001780,defense_only,420.000000,460.000000,0.001944,100.000000,0.015024,18,18,9720,18,18,0.000000,23.295885,1000,226436,6,1.000000,1.000000,0,1565,0,17177,0
100001782,defense_only,120.000000,160.000000,0.001944,100.000000,0.030684,18,18,9720,18,18,0.000000,26.187654,1000,254544,6,1.000000,1.000000,0,1708,0,6357,0
100001782,defense_vs_attack,220.000000,260.000000,0.001944,100.000000,0.028185,18,18,9720,18,18,0.000000,25.374897,1000,246644,6,1.000000,1.000000,0,1709,0,10430,0
100001782,attack_only,320.000000,360.000000,0.001944,100.000000,0.014673,18,18,9720,18,18,0.000000,25.912757,1000,251872,6,1.000000,1.000000,0,1709,0,14539,0
