run_id,scenario,window_start,window_end,throughput_mbps,pdr_percent,avg_delay_s,tx_packets,rx_packets,rx_bytes,udp_rx_in_window,udp_expected_in_window,udp_loss_percent,overhead_ratio,hello_count,olsr_control_bytes_with_hello,path_hops_internal,min_attacker_trust,avg_attacker_trust,blacklist_max_size,mac_tx_in_window,mac_drop_in_window,mac_tx_total,mac_drop_total
2456,attack_only,220.000000,260.000000,0.000000,0.000000,0.000000,18,0,0,0,18,100.000000,0.000000,1000,229888,9,1.000000,1.000000,0,1580,0,10129,0
2456,defense_only,320.000000,360.000000,0.001944,100.000000,0.022526,18,18,9720,18,18,0.000000,23.610700,1000,229496,9,1.000000,1.000000,0,1752,0,14195,0
2456,defense_vs_attack,420.000000,460.000000,0.000000,0.000000,0.000000,18,0,0,0,18,100.000000,0.000000,1000,230036,9,1.000000,1.000000,0,1706,0,18218,0
2457,baseline,120.000000,160.000000,0.001944,100.000000,0.020874,18,18,9720,18,18,0.000000,25.982305,1000,252548,4,1.000000,1.000000,0,1703,0,6329,0
2457,attack_only,220.000000,260.000000,0.001944,100.000000,0.007862,18,18,9720,18,18,0.000000,26.503704,1000,257616,4,1.000000,1.000000,0,1701,0,10390,0
2457,defense_only,320.000000,360.000000,0.001944,100.000000,0.017462,18,18,9720,18,18,0.000000,25.842387,1000,251188,4,1.000000,1.000000,0,1668,0,14442,0
2457,defense_vs_attack,420.000000,460.000000,0.001944,100.000000,0.010093,18,18,9720,18,18,0.000000,26.433333,1000,256932,4,1.000000,1.000000,0,1648,0,18485,0
2460,baseline,120.000000,160.000000,0.001944,100.000000,0.020549,18,18,9720,18,18,0.000000,30.454321,1000,296016,4,1.000000,1.000000,0,1784,0,6729,0
2460,attack_only,220.000000,260.000000,0.001944,100.000000,0.008281,18,18,9720,18,18,0.000000,30.640329,1000,297824,4,1.000000,1.000000,0,1740,0,11040,0
2460,defense_only,320.000000,360.000000,0.001944,100.000000,0.018412,18,18,9720,18,18,0.000000,30.314815,1000,294660,4,1.000000,1.000000,0,1777,0,15348,0
2460,defense_vs_attack,420.000000,460.000000,0.001944,100.000000,0.015783,18,18,9720,18,18,0.000000,30.579424,1000,297232,4,1.000000,1.000000,0,1742,0,19599,0
2464,baseline,120.000000,160.000000,0.001944,100.000000,0.057787,18,18,9720,18,18,0.000000,20.392181,1000,198212,11,1.000000,1.000000,0,1684,0,6057,0
2464,attack_only,220.000000,260.000000,0.000000,0.000000,0.000000,18,0,0,0,18,100.000000,0.000000,1000,211036,0,1.000000,1.000000,0,1662,0,10008,0
2464,defense_only,320.000000,360.000000,0.001944,100.000000,0.037362,18,18,9720,18,18,0.000000,20.402058,1000,198308,11,1.000000,1.000000,0,1669,0,13925,0
2464,defense_vs_attack,420.000000,460.000000,0.001296,70.588235,0.034060,17,12,6480,12,18,33.333333,31.893827,1000,206672,0,1.000000,1.000000,0,1696,0,17889,0
2469,baseline,120.000000,160.000000,0.001944,100.000000,0.014875,18,18,9720,18,18,0.000000,25.591358,1000,248748,3,1.000000,1.000000,0,1691,0,6379,0
