run_id,rng_run,rng_seed,harness_version,header_version,n_nodes,grid_x,grid_y,mobility,radio_range,min_hops_required,num_attackers,attackers_list,spoof_count,attacker_jitter,defense_variant,redundant_mpr,malicious_threshold,uncertainty_beta,fading_factor,max_load,max_delay,cheat_threshold,trust_update_interval_s,phy_trace_available,wall_clock_seconds,random_window_order,window_order_perm,slot0_scenario
319,319,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,82.061069,0,0|1|2|3,baseline
321,321,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,75.167477,0,0|1|2|3,baseline
322,322,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,81.801076,0,0|1|2|3,baseline
323,323,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,79.828904,0,0|1|2|3,baseline
330,330,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,65.504690,0,0|1|2|3,baseline
327,327,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,75.203012,0,0|1|2|3,baseline
331,331,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,71.582814,0,0|1|2|3,baseline
333,333,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,73.158025,0,0|1|2|3,baseline
334,334,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,83.141522,0,0|1|2|3,baseline
337,337,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,76.225974,0,0|1|2|3,baseline
341,341,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,70.548603,0,0|1|2|3,baseline
340,340,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,99.707450,0,0|1|2|3,baseline
350,350,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,75.428062,0,0|1|2|3,baseline
354,354,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,75.327057,0,0|1|2|3,baseline
362,362,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,63.996782,0,0|1|2|3,baseline
363,363,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,74.098581,0,0|1|2|3,baseline
365,365,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,67.916314,0,0|1|2|3,baseline
372,372,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,79.120523,0,0|1|2|3,baseline
373,373,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,78.344371,0,0|1|2|3,baseline
374,374,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,75.835521,0,0|1|2|3,baseline
377,377,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,82.185581,0,0|1|2|3,baseline
381,381,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,78.362392,0,0|1|2|3,baseline
385,385,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,74.464930,0,0|1|2|3,baseline
387,387,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,79.108391,0,0|1|2|3,baseline
