run_id,rng_run,rng_seed,harness_version,header_version,n_nodes,grid_x,grid_y,mobility,radio_range,min_hops_required,num_attackers,attackers_list,spoof_count,attacker_jitter,defense_variant,redundant_mpr,malicious_threshold,uncertainty_beta,fading_factor,max_load,max_delay,cheat_threshold,trust_update_interval_s,phy_trace_available,wall_clock_seconds,random_window_order,window_order_perm,slot0_scenario
100002253,100002253,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,99.181097,1,3|2|0|1,defense_vs_attack
100002260,100002260,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,91.876899,1,0|3|1|2,baseline
100002262,100002262,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,89.714463,1,1|0|3|2,attack_only
100002270,100002270,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,89.033366,1,2|1|0|3,defense_only
100002271,100002271,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,88.150529,1,1|3|0|2,attack_only
100002269,100002269,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,99.374148,1,1|2|0|3,attack_only
100002273,100002273,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,90.264425,1,3|2|1|0,defense_vs_attack
100002276,100002276,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,83.050249,1,2|0|3|1,defense_only
100002279,100002279,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,79.596908,1,1|0|3|2,attack_only
100002281,100002281,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,81.104399,1,2|3|1|0,defense_only
100002285,100002285,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,80.508911,1,1|3|0|2,attack_only
100002284,100002284,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,87.127889,1,3|1|0|2,defense_vs_attack
100002283,100002283,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,97.798663,1,3|1|0|2,defense_vs_attack
100002288,100002288,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,78.689228,1,2|3|1|0,defense_only
100002292,100002292,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,77.684503,1,2|0|1|3,defense_only
100002294,100002294,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,81.528234,1,1|3|2|0,attack_only
100002297,100002297,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,82.464259,1,3|2|1|0,defense_vs_attack
100002298,100002298,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,82.903805,1,3|2|1|0,defense_vs_attack
100002301,100002301,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,79.906636,1,1|0|3|2,attack_only
100002300,100002300,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,92.745474,1,3|2|1|0,defense_vs_attack
100002303,100002303,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,102.271762,1,0|1|2|3,baseline
100002305,100002305,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,91.707435,1,0|3|2|1,baseline
100002310,100002310,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,82.387954,1,3|0|1|2,defense_vs_attack
100002308,100002308,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,94.572470,1,3|2|0|1,defense_vs_attack
100002316,100002316,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,78.179162,1,0|3|2|1,baseline
100002319,100002319,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,77.161961,1,2|0|3|1,defense_only
100002325,100002325,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,77.988179,1,1|2|3|0,attack_only
100002324,100002324,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,86.475982,1,3|2|0|1,defense_vs_attack
100002328,100002328,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,71.543187,1,2|1|3|0,defense_only
100002335,100002335,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,81.099375,1,1|0|3|2,attack_only
100002339,100002339,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,73.756625,1,2|0|3|1,defense_only
100002341,100002341,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,77.703495,1,1|2|3|0,attack_only
100002344,100002344,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,70.989904,1,0|2|1|3,baseline
100002342,100002342,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,94.887066,1,1|3|2|0,attack_only
100002350,100002350,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,85.726779,1,0|3|1|2,baseline
100002361,100002361,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,94.464819,1,0|3|1|2,baseline
100002363,100002363,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,96.775299,1,1|0|3|2,attack_only
100002372,100002372,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,90.691734,1,0|3|1|2,baseline
100002377,100002377,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,104.540433,1,1|2|3|0,attack_only
100002380,100002380,1,2.2.0,2,50,750.000000,1000.000000,0,190.000000,3,1,2,5,25.000000,DCFM-OLSR,0,-1,-1,-1,-1,-1,-1,-1,1,95.117242,1,3|1|0|2,defense_vs_attack
